"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","100","CARBON, TOTAL ORGANIC","","","","20.1","20.1","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","22","KJELDAHL NITROGEN, DIS","","","","2.31","2.3","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","35","HARDNESS AS CACO3","","","","244.4","244.4","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","18","NITRATE+NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","67","ALKALINITY, TOT, CACO3","","","","251.5","251.50","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".056","0.056","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","31","MAGNESIUM","","","","6.26","6.26","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","7","Temperature","","","","24.1","24.1","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","32","CHLORIDE","","","","48","48.0","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","19","NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","30","CALCIUM","","","","87.56","87.56","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","1.8","1.80","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","20","AMMONIA-N","","","",".14","0.14","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","26","PHOSPHATE, DISSOLVED AS P","","","",".067","0.067","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.22","7.22","","","","","None","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","27","SILICA","","","","8.5","8.5","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","13","COLOR","","","","100","100","","","","","PCU","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","0","",""
"CAMB","L28I","5231","","05-NOV-1979 14:20","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","616","616","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","0","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","100","CARBON, TOTAL ORGANIC","","","","15.8","15.8","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","35","HARDNESS AS CACO3","","","","264.7","264.7","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","67","ALKALINITY, TOT, CACO3","","","","278","278.00","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","31","MAGNESIUM","","","","6.36","6.36","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","32","CHLORIDE","","","","43.6","43.6","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","30","CALCIUM","","","","95.54","95.54","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".138","0.138","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","26","PHOSPHATE, DISSOLVED AS P","","","",".138","0.138","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","27","SILICA","","","","9.4","9.4","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","21","KJELDAHL NITROGEN, TOTAL","","","","2.15","2.2","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","22","KJELDAHL NITROGEN, DIS","","","","1.53","1.5","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".084","0.084","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","19","NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","20","AMMONIA-N","","","","2","2.00","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","13","COLOR","","","","60","60","","","","","PCU","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","0","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","18","NITRATE+NITRITE-N","","","",".154","0.154","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","4","4.00","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","613","613","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","0","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.46","7.46","","","","","None","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","12","TURBIDITY","","","",".4","0.4","","","","","NTU","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".15","0.150","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","5356","","19-NOV-1979 14:22","SAMP","G","0.00","","SW","7","Temperature","","","","21.8","21.8","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","7","Temperature","","","","19.3","19.3","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".079","0.079","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.56","7.56","","","","","None","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","556","556","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","0","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","6","6.00","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","18","NITRATE+NITRITE-N","","","",".083","0.083","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","13","COLOR","","","","90","90","","","","","PCU","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","0","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","20","AMMONIA-N","","","",".07","0.07","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","19","NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".066","0.066","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","22","KJELDAHL NITROGEN, DIS","","","","1.82","1.8","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","21","KJELDAHL NITROGEN, TOTAL","","","","1.88","1.9","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","27","SILICA","","","","5.1","5.1","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","26","PHOSPHATE, DISSOLVED AS P","","","",".095","0.095","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".084","0.084","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","30","CALCIUM","","","","85.33","85.33","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","32","CHLORIDE","","","","36.9","36.9","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","31","MAGNESIUM","","","","6.48","6.48","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","67","ALKALINITY, TOT, CACO3","","","","222","222.00","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","35","HARDNESS AS CACO3","","","","239.7","239.7","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","100","CARBON, TOTAL ORGANIC","","","","14.6","14.6","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5487","","03-DEC-1979 14:05","SAMP","G","0.00","","SW","12","TURBIDITY","","","",".4","0.4","","","","","NTU","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","27","SILICA","","","","6.3","6.3","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","13","COLOR","","","","110","110","","","","","PCU","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","0","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","20","AMMONIA-N","","","",".07","0.07","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","26","PHOSPHATE, DISSOLVED AS P","","","",".031","0.031","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","67","ALKALINITY, TOT, CACO3","","","","241","241.00","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","21","KJELDAHL NITROGEN, TOTAL","","","","1.85","1.8","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","22","KJELDAHL NITROGEN, DIS","","","","1.67","1.7","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".036","0.036","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","7","Temperature","","","","19.3","19.3","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","12","TURBIDITY","","","",".6","0.6","","","","","NTU","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".047","0.047","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","35","HARDNESS AS CACO3","","","","251.7","251.7","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.57","7.57","","","","","None","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","7.2","7.20","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","30","CALCIUM","","","","88.16","88.16","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","19","NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","633","633","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","0","",""
"CAMB","L28I","5610","","02-JAN-1980 14:45","SAMP","G","0.00","","SW","31","MAGNESIUM","","","","7.66","7.66","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
